"student_id","time","attempt","question_id"
920179147,4,1,"IVTHREAT"
920179147,4,1,"REP"
920181258,1,1,"H0"
920181258,1,1,"H1"
920181258,1,1,"OPDEF"
920181258,2,2,"OPDEF"
920181258,2,1,"CV"
920181258,2,1,"Interpret"
920181258,3,3,"OPDEF"
920181258,3,2,"CV"
920181258,3,1,"CONFOUND"
920181258,4,4,"OPDEF"
920181258,4,3,"CV"
920181258,4,1,"COMPCV"
920181258,4,2,"Interpret"
920181258,4,2,"CONFOUND"
920181258,4,1,"IVTHREAT"
920181258,4,1,"REP"
920435894,1,1,"H0"
920435894,1,1,"H1"
920435894,1,1,"OPDEF"
920435894,2,2,"OPDEF"
920435894,2,1,"CV"
920435894,2,1,"Interpret"
920435894,3,3,"OPDEF"
920435894,3,2,"CV"
920435894,3,1,"CONFOUND"
920435894,4,4,"OPDEF"
920435894,4,3,"CV"
920435894,4,1,"COMPCV"
920435894,4,2,"Interpret"
920435894,4,2,"CONFOUND"
920435894,4,1,"IVTHREAT"
920435894,4,1,"REP"
920436534,1,1,"H0"
920436534,1,1,"H1"
920436534,1,1,"OPDEF"
920436534,2,2,"OPDEF"
920436534,2,1,"CV"
920436534,2,1,"Interpret"
920436534,3,3,"OPDEF"
920436534,3,2,"CV"
920436534,3,1,"CONFOUND"
920436534,4,4,"OPDEF"
920436534,4,3,"CV"
920436534,4,1,"COMPCV"
920436534,4,2,"Interpret"
920436534,4,2,"CONFOUND"
920436534,4,1,"IVTHREAT"
920436534,4,1,"REP"
920447044,1,1,"H0"
920447044,1,1,"H1"
920447044,1,1,"OPDEF"
920447044,2,2,"OPDEF"
920447044,2,1,"CV"
920447044,2,1,"Interpret"
920447044,3,3,"OPDEF"
920447044,3,2,"CV"
920447044,3,1,"CONFOUND"
920447044,4,4,"OPDEF"
920447044,4,3,"CV"
920447044,4,1,"COMPCV"
920447044,4,2,"Interpret"
920447044,4,2,"CONFOUND"
920447044,4,1,"IVTHREAT"
920447044,4,1,"REP"
920462197,1,1,"H0"
920462197,1,1,"H1"
920462197,1,1,"OPDEF"
920462197,2,2,"OPDEF"
920462197,2,1,"CV"
920462197,2,1,"Interpret"
920462197,3,3,"OPDEF"
920462197,3,2,"CV"
920462197,3,1,"CONFOUND"
920462197,4,4,"OPDEF"
920462197,4,3,"CV"
920462197,4,1,"COMPCV"
920462197,4,2,"Interpret"
920462197,4,2,"CONFOUND"
920462197,4,1,"IVTHREAT"
920462197,4,1,"REP"
920475430,1,1,"H0"
920475430,1,1,"H1"
920475430,1,1,"OPDEF"
920475430,2,2,"OPDEF"
920475430,2,1,"CV"
920475430,2,1,"Interpret"
920475430,3,3,"OPDEF"
920475430,3,2,"CV"
920475430,3,1,"CONFOUND"
920475430,4,4,"OPDEF"
920475430,4,3,"CV"
920475430,4,1,"COMPCV"
920475430,4,2,"Interpret"
920475430,4,2,"CONFOUND"
920475430,4,1,"IVTHREAT"
920475430,4,1,"REP"
920482533,1,1,"H0"
920482533,1,1,"H1"
920482533,1,1,"OPDEF"
920482533,2,2,"OPDEF"
920482533,2,1,"CV"
920482533,2,1,"Interpret"
920482533,3,3,"OPDEF"
920482533,3,2,"CV"
920482533,3,1,"CONFOUND"
920482533,4,4,"OPDEF"
920482533,4,3,"CV"
920482533,4,1,"COMPCV"
920482533,4,2,"Interpret"
920482533,4,2,"CONFOUND"
920482533,4,1,"IVTHREAT"
920482533,4,1,"REP"
920482850,1,1,"H0"
920482850,1,1,"H1"
920482850,1,1,"OPDEF"
920482850,2,2,"OPDEF"
920482850,2,1,"CV"
920482850,2,1,"Interpret"
920482850,3,3,"OPDEF"
920482850,3,2,"CV"
920482850,3,1,"CONFOUND"
920482850,4,4,"OPDEF"
920482850,4,3,"CV"
920482850,4,1,"COMPCV"
920482850,4,2,"Interpret"
920482850,4,2,"CONFOUND"
920482850,4,1,"IVTHREAT"
920482850,4,1,"REP"
920486940,1,1,"H0"
920486940,1,1,"H1"
920486940,1,1,"OPDEF"
920486940,2,2,"OPDEF"
920486940,2,1,"CV"
920486940,2,1,"Interpret"
920486940,3,3,"OPDEF"
920486940,3,2,"CV"
920486940,3,1,"CONFOUND"
920486940,4,4,"OPDEF"
920486940,4,3,"CV"
920486940,4,1,"COMPCV"
920486940,4,2,"Interpret"
920486940,4,2,"CONFOUND"
920486940,4,1,"IVTHREAT"
920486940,4,1,"REP"
920487376,1,1,"H0"
920487376,1,1,"H1"
920487376,1,1,"OPDEF"
920487376,2,2,"OPDEF"
920487376,2,1,"CV"
920487376,2,1,"Interpret"
920487376,3,3,"OPDEF"
920487376,3,2,"CV"
920487376,3,1,"CONFOUND"
920487376,4,4,"OPDEF"
920487376,4,3,"CV"
920487376,4,1,"COMPCV"
920487376,4,2,"Interpret"
920487376,4,2,"CONFOUND"
920487376,4,1,"IVTHREAT"
920487376,4,1,"REP"
920488993,1,1,"H0"
920488993,1,1,"H1"
920488993,1,1,"OPDEF"
920488993,2,2,"OPDEF"
920488993,2,1,"CV"
920488993,2,1,"Interpret"
920488993,3,3,"OPDEF"
920488993,3,2,"CV"
920488993,3,1,"CONFOUND"
920488993,4,4,"OPDEF"
920488993,4,3,"CV"
920488993,4,1,"COMPCV"
920488993,4,2,"Interpret"
920488993,4,2,"CONFOUND"
920488993,4,1,"IVTHREAT"
920488993,4,1,"REP"
920489617,1,1,"H0"
920489617,1,1,"H1"
920489617,1,1,"OPDEF"
920489617,2,2,"OPDEF"
920489617,2,1,"CV"
920489617,2,1,"Interpret"
920489617,3,3,"OPDEF"
920489617,3,2,"CV"
920489617,3,1,"CONFOUND"
920489617,4,4,"OPDEF"
920489617,4,3,"CV"
920489617,4,1,"COMPCV"
920489617,4,2,"Interpret"
920489617,4,2,"CONFOUND"
920489617,4,1,"IVTHREAT"
920489617,4,1,"REP"
920495805,1,1,"H0"
920495805,1,1,"H1"
920495805,1,1,"OPDEF"
920495805,2,2,"OPDEF"
920495805,2,1,"CV"
920495805,2,1,"Interpret"
920495805,3,3,"OPDEF"
920495805,3,2,"CV"
920495805,3,1,"CONFOUND"
920495805,4,4,"OPDEF"
920495805,4,3,"CV"
920495805,4,1,"COMPCV"
920495805,4,2,"Interpret"
920495805,4,2,"CONFOUND"
920495805,4,1,"IVTHREAT"
920495805,4,1,"REP"
920502196,1,1,"H0"
920502196,1,1,"H1"
920502196,1,1,"OPDEF"
920502196,2,2,"OPDEF"
920502196,2,1,"CV"
920502196,2,1,"Interpret"
920502196,3,3,"OPDEF"
920502196,3,2,"CV"
920502196,3,1,"CONFOUND"
920502196,4,4,"OPDEF"
920502196,4,3,"CV"
920502196,4,1,"COMPCV"
920502196,4,2,"Interpret"
920502196,4,2,"CONFOUND"
920502196,4,1,"IVTHREAT"
920502196,4,1,"REP"
920505782,1,1,"H0"
920505782,1,1,"H1"
920505782,1,1,"OPDEF"
920505782,2,2,"OPDEF"
920505782,2,1,"CV"
920505782,2,1,"Interpret"
920505782,3,3,"OPDEF"
920505782,3,2,"CV"
920505782,3,1,"CONFOUND"
920505782,4,4,"OPDEF"
920505782,4,3,"CV"
920505782,4,1,"COMPCV"
920505782,4,2,"Interpret"
920505782,4,2,"CONFOUND"
920505782,4,1,"IVTHREAT"
920505782,4,1,"REP"
920506710,1,1,"H0"
920506710,1,1,"H1"
920506710,1,1,"OPDEF"
920506710,2,2,"OPDEF"
920506710,2,1,"CV"
920506710,2,1,"Interpret"
920506710,3,3,"OPDEF"
920506710,3,2,"CV"
920506710,3,1,"CONFOUND"
920506710,4,4,"OPDEF"
920506710,4,3,"CV"
920506710,4,1,"COMPCV"
920506710,4,2,"Interpret"
920506710,4,2,"CONFOUND"
920506710,4,1,"IVTHREAT"
920506710,4,1,"REP"
920512814,1,1,"H0"
920512814,1,1,"H1"
920512814,1,1,"OPDEF"
920512814,2,2,"OPDEF"
920512814,2,1,"CV"
920512814,2,1,"Interpret"
920512814,3,3,"OPDEF"
920512814,3,2,"CV"
920512814,3,1,"CONFOUND"
920512814,4,4,"OPDEF"
920512814,4,3,"CV"
920512814,4,1,"COMPCV"
920512814,4,2,"Interpret"
920512814,4,2,"CONFOUND"
920512814,4,1,"IVTHREAT"
920512814,4,1,"REP"
920517110,1,1,"H0"
920517110,1,1,"H1"
920517110,1,1,"OPDEF"
920517110,2,2,"OPDEF"
920517110,2,1,"CV"
920517110,2,1,"Interpret"
920517110,3,3,"OPDEF"
920517110,3,2,"CV"
920517110,3,1,"CONFOUND"
920517110,4,4,"OPDEF"
920517110,4,3,"CV"
920517110,4,1,"COMPCV"
920517110,4,2,"Interpret"
920517110,4,2,"CONFOUND"
920517110,4,1,"IVTHREAT"
920517110,4,1,"REP"
920521889,1,1,"H0"
920521889,1,1,"H1"
920521889,1,1,"OPDEF"
920521889,2,2,"OPDEF"
920521889,2,1,"CV"
920521889,2,1,"Interpret"
920521889,3,3,"OPDEF"
920521889,3,2,"CV"
920521889,3,1,"CONFOUND"
920521889,4,4,"OPDEF"
920521889,4,3,"CV"
920521889,4,1,"COMPCV"
920521889,4,2,"Interpret"
920521889,4,2,"CONFOUND"
920521889,4,1,"IVTHREAT"
920521889,4,1,"REP"
920524873,1,1,"H0"
920524873,1,1,"H1"
920524873,1,1,"OPDEF"
920524873,2,2,"OPDEF"
920524873,2,1,"CV"
920524873,2,1,"Interpret"
920524873,3,3,"OPDEF"
920524873,3,2,"CV"
920524873,3,1,"CONFOUND"
920524873,4,4,"OPDEF"
920524873,4,3,"CV"
920524873,4,1,"COMPCV"
920524873,4,2,"Interpret"
920524873,4,2,"CONFOUND"
920524873,4,1,"IVTHREAT"
920524873,4,1,"REP"
920529409,1,1,"H0"
920529409,1,1,"H1"
920529409,1,1,"OPDEF"
920529409,2,2,"OPDEF"
920529409,2,1,"CV"
920529409,2,1,"Interpret"
920529409,3,3,"OPDEF"
920529409,3,2,"CV"
920529409,3,1,"CONFOUND"
920529409,4,4,"OPDEF"
920529409,4,3,"CV"
920529409,4,1,"COMPCV"
920529409,4,2,"Interpret"
920529409,4,2,"CONFOUND"
920529409,4,1,"IVTHREAT"
920529409,4,1,"REP"
920544484,1,1,"H0"
920544484,1,1,"H1"
920544484,1,1,"OPDEF"
920544484,2,2,"OPDEF"
920544484,2,1,"CV"
920544484,2,1,"Interpret"
920544484,3,3,"OPDEF"
920544484,3,2,"CV"
920544484,3,1,"CONFOUND"
920544484,4,4,"OPDEF"
920544484,4,3,"CV"
920544484,4,1,"COMPCV"
920544484,4,2,"Interpret"
920544484,4,2,"CONFOUND"
920544484,4,1,"IVTHREAT"
920544484,4,1,"REP"
920545603,1,1,"H0"
920545603,1,1,"H1"
920545603,1,1,"OPDEF"
920545603,2,2,"OPDEF"
920545603,2,1,"CV"
920545603,2,1,"Interpret"
920545603,3,3,"OPDEF"
920545603,3,2,"CV"
920545603,3,1,"CONFOUND"
920545603,4,4,"OPDEF"
920545603,4,3,"CV"
920545603,4,1,"COMPCV"
920545603,4,2,"Interpret"
920545603,4,2,"CONFOUND"
920545603,4,1,"IVTHREAT"
920545603,4,1,"REP"
920562767,1,1,"H0"
920562767,1,1,"H1"
920562767,1,1,"OPDEF"
920562767,2,2,"OPDEF"
920562767,2,1,"CV"
920562767,2,1,"Interpret"
920562767,3,3,"OPDEF"
920562767,3,2,"CV"
920562767,3,1,"CONFOUND"
920562767,4,4,"OPDEF"
920562767,4,3,"CV"
920562767,4,1,"COMPCV"
920562767,4,2,"Interpret"
920562767,4,2,"CONFOUND"
920562767,4,1,"IVTHREAT"
920562767,4,1,"REP"
920563892,1,1,"H0"
920563892,1,1,"H1"
920563892,1,1,"OPDEF"
920563892,2,2,"OPDEF"
920563892,2,1,"CV"
920563892,2,1,"Interpret"
920563892,3,3,"OPDEF"
920563892,3,2,"CV"
920563892,3,1,"CONFOUND"
920563892,4,4,"OPDEF"
920563892,4,3,"CV"
920563892,4,1,"COMPCV"
920563892,4,2,"Interpret"
920563892,4,2,"CONFOUND"
920563892,4,1,"IVTHREAT"
920563892,4,1,"REP"
920566462,1,1,"H0"
920566462,1,1,"H1"
920566462,1,1,"OPDEF"
920566462,2,2,"OPDEF"
920566462,2,1,"CV"
920566462,2,1,"Interpret"
920566462,3,3,"OPDEF"
920566462,3,2,"CV"
920566462,3,1,"CONFOUND"
920566462,4,4,"OPDEF"
920566462,4,3,"CV"
920566462,4,1,"COMPCV"
920566462,4,2,"Interpret"
920566462,4,2,"CONFOUND"
920566462,4,1,"IVTHREAT"
920566462,4,1,"REP"
920577927,1,1,"H0"
920577927,1,1,"H1"
920577927,1,1,"OPDEF"
920577927,2,2,"OPDEF"
920577927,2,1,"CV"
920577927,2,1,"Interpret"
920577927,3,3,"OPDEF"
920577927,3,2,"CV"
920577927,3,1,"CONFOUND"
920577927,4,4,"OPDEF"
920577927,4,3,"CV"
920577927,4,1,"COMPCV"
920577927,4,2,"Interpret"
920577927,4,2,"CONFOUND"
920577927,4,1,"IVTHREAT"
920577927,4,1,"REP"
920602818,1,1,"H0"
920602818,1,1,"H1"
920602818,1,1,"OPDEF"
920602818,2,2,"OPDEF"
920602818,2,1,"CV"
920602818,2,1,"Interpret"
920602818,3,3,"OPDEF"
920602818,3,2,"CV"
920602818,3,1,"CONFOUND"
920602818,4,4,"OPDEF"
920602818,4,3,"CV"
920602818,4,1,"COMPCV"
920602818,4,2,"Interpret"
920602818,4,2,"CONFOUND"
920602818,4,1,"IVTHREAT"
920602818,4,1,"REP"
920611003,1,1,"H0"
920611003,1,1,"H1"
920611003,1,1,"OPDEF"
920611003,2,2,"OPDEF"
920611003,2,1,"CV"
920611003,2,1,"Interpret"
920611003,3,3,"OPDEF"
920611003,3,2,"CV"
920611003,3,1,"CONFOUND"
920611003,4,4,"OPDEF"
920611003,4,3,"CV"
920611003,4,1,"COMPCV"
920611003,4,2,"Interpret"
920611003,4,2,"CONFOUND"
920611003,4,1,"IVTHREAT"
920611003,4,1,"REP"
920617353,1,1,"H0"
920617353,1,1,"H1"
920617353,1,1,"OPDEF"
920617353,2,2,"OPDEF"
920617353,2,1,"CV"
920617353,2,1,"Interpret"
920617353,3,3,"OPDEF"
920617353,3,2,"CV"
920617353,3,1,"CONFOUND"
920617353,4,4,"OPDEF"
920617353,4,3,"CV"
920617353,4,1,"COMPCV"
920617353,4,2,"Interpret"
920617353,4,2,"CONFOUND"
920617353,4,1,"IVTHREAT"
920617353,4,1,"REP"
920626001,1,1,"H0"
920626001,1,1,"H1"
920626001,1,1,"OPDEF"
920626001,2,2,"OPDEF"
920626001,2,1,"CV"
920626001,2,1,"Interpret"
920626001,3,3,"OPDEF"
920626001,3,2,"CV"
920626001,3,1,"CONFOUND"
920626001,4,4,"OPDEF"
920626001,4,3,"CV"
920626001,4,1,"COMPCV"
920626001,4,2,"Interpret"
920626001,4,2,"CONFOUND"
920626001,4,1,"IVTHREAT"
920626001,4,1,"REP"
920639205,1,1,"H0"
920639205,1,1,"H1"
920639205,1,1,"OPDEF"
920639205,2,2,"OPDEF"
920639205,2,1,"CV"
920639205,2,1,"Interpret"
920639205,3,3,"OPDEF"
920639205,3,2,"CV"
920639205,3,1,"CONFOUND"
920639205,4,4,"OPDEF"
920639205,4,3,"CV"
920639205,4,1,"COMPCV"
920639205,4,2,"Interpret"
920639205,4,2,"CONFOUND"
920639205,4,1,"IVTHREAT"
920639205,4,1,"REP"
920641471,1,1,"H0"
920641471,1,1,"H1"
920641471,1,1,"OPDEF"
920641471,2,2,"OPDEF"
920641471,2,1,"CV"
920641471,2,1,"Interpret"
920641471,3,3,"OPDEF"
920641471,3,2,"CV"
920641471,3,1,"CONFOUND"
920641471,4,4,"OPDEF"
920641471,4,3,"CV"
920641471,4,1,"COMPCV"
920641471,4,2,"Interpret"
920641471,4,2,"CONFOUND"
920641471,4,1,"IVTHREAT"
920641471,4,1,"REP"
920646094,1,1,"H0"
920646094,1,1,"H1"
920646094,1,1,"OPDEF"
920646094,2,2,"OPDEF"
920646094,2,1,"CV"
920646094,2,1,"Interpret"
920646094,3,3,"OPDEF"
920646094,3,2,"CV"
920646094,3,1,"CONFOUND"
920646094,4,4,"OPDEF"
920646094,4,3,"CV"
920646094,4,1,"COMPCV"
920646094,4,2,"Interpret"
920646094,4,2,"CONFOUND"
920646094,4,1,"IVTHREAT"
920646094,4,1,"REP"
920649075,1,1,"H0"
920649075,1,1,"H1"
920649075,1,1,"OPDEF"
920649075,2,2,"OPDEF"
920649075,2,1,"CV"
920649075,2,1,"Interpret"
920649075,3,3,"OPDEF"
920649075,3,2,"CV"
920649075,3,1,"CONFOUND"
920649075,4,4,"OPDEF"
920649075,4,3,"CV"
920649075,4,1,"COMPCV"
920649075,4,2,"Interpret"
920649075,4,2,"CONFOUND"
920649075,4,1,"IVTHREAT"
920649075,4,1,"REP"
920654028,1,1,"H0"
920654028,1,1,"H1"
920654028,1,1,"OPDEF"
920654028,2,2,"OPDEF"
920654028,2,1,"CV"
920654028,2,1,"Interpret"
920654028,3,3,"OPDEF"
920654028,3,2,"CV"
920654028,3,1,"CONFOUND"
920654028,4,4,"OPDEF"
920654028,4,3,"CV"
920654028,4,1,"COMPCV"
920654028,4,2,"Interpret"
920654028,4,2,"CONFOUND"
920654028,4,1,"IVTHREAT"
920654028,4,1,"REP"
920656013,1,1,"H0"
920656013,1,1,"H1"
920656013,1,1,"OPDEF"
920656013,2,2,"OPDEF"
920656013,2,1,"CV"
920656013,2,1,"Interpret"
920656013,3,3,"OPDEF"
920656013,3,2,"CV"
920656013,3,1,"CONFOUND"
920656013,4,4,"OPDEF"
920656013,4,3,"CV"
920656013,4,1,"COMPCV"
920656013,4,2,"Interpret"
920656013,4,2,"CONFOUND"
920656013,4,1,"IVTHREAT"
920656013,4,1,"REP"
920656424,1,1,"H0"
920656424,1,1,"H1"
920656424,1,1,"OPDEF"
920656424,2,2,"OPDEF"
920656424,2,1,"CV"
920656424,2,1,"Interpret"
920656424,3,3,"OPDEF"
920656424,3,2,"CV"
920656424,3,1,"CONFOUND"
920656424,4,4,"OPDEF"
920656424,4,3,"CV"
920656424,4,1,"COMPCV"
920656424,4,2,"Interpret"
920656424,4,2,"CONFOUND"
920656424,4,1,"IVTHREAT"
920656424,4,1,"REP"
920661066,1,1,"H0"
920661066,1,1,"H1"
920661066,1,1,"OPDEF"
920661066,2,2,"OPDEF"
920661066,2,1,"CV"
920661066,2,1,"Interpret"
920661066,3,3,"OPDEF"
920661066,3,2,"CV"
920661066,3,1,"CONFOUND"
920661066,4,4,"OPDEF"
920661066,4,3,"CV"
920661066,4,1,"COMPCV"
920661066,4,2,"Interpret"
920661066,4,2,"CONFOUND"
920661066,4,1,"IVTHREAT"
920661066,4,1,"REP"
920661600,1,1,"H0"
920661600,1,1,"H1"
920661600,1,1,"OPDEF"
920661600,2,2,"OPDEF"
920661600,2,1,"CV"
920661600,2,1,"Interpret"
920661600,3,3,"OPDEF"
920661600,3,2,"CV"
920661600,3,1,"CONFOUND"
920661600,4,4,"OPDEF"
920661600,4,3,"CV"
920661600,4,1,"COMPCV"
920661600,4,2,"Interpret"
920661600,4,2,"CONFOUND"
920661600,4,1,"IVTHREAT"
920661600,4,1,"REP"
920665936,1,1,"H0"
920665936,1,1,"H1"
920665936,1,1,"OPDEF"
920665936,2,2,"OPDEF"
920665936,2,1,"CV"
920665936,2,1,"Interpret"
920665936,3,3,"OPDEF"
920665936,3,2,"CV"
920665936,3,1,"CONFOUND"
920665936,4,4,"OPDEF"
920665936,4,3,"CV"
920665936,4,1,"COMPCV"
920665936,4,2,"Interpret"
920665936,4,2,"CONFOUND"
920665936,4,1,"IVTHREAT"
920665936,4,1,"REP"
920674639,1,1,"H0"
920674639,1,1,"H1"
920674639,1,1,"OPDEF"
920674639,2,2,"OPDEF"
920674639,2,1,"CV"
920674639,2,1,"Interpret"
920674639,3,3,"OPDEF"
920674639,3,2,"CV"
920674639,3,1,"CONFOUND"
920674639,4,4,"OPDEF"
920674639,4,3,"CV"
920674639,4,1,"COMPCV"
920674639,4,2,"Interpret"
920674639,4,2,"CONFOUND"
920674639,4,1,"IVTHREAT"
920674639,4,1,"REP"
920677034,1,1,"H0"
920677034,1,1,"H1"
920677034,1,1,"OPDEF"
920677034,2,2,"OPDEF"
920677034,2,1,"CV"
920677034,2,1,"Interpret"
920677034,3,3,"OPDEF"
920677034,3,2,"CV"
920677034,3,1,"CONFOUND"
920677034,4,4,"OPDEF"
920677034,4,3,"CV"
920677034,4,1,"COMPCV"
920677034,4,2,"Interpret"
920677034,4,2,"CONFOUND"
920677034,4,1,"IVTHREAT"
920677034,4,1,"REP"
920693704,1,1,"H0"
920693704,1,1,"H1"
920693704,1,1,"OPDEF"
920693704,2,2,"OPDEF"
920693704,2,1,"CV"
920693704,2,1,"Interpret"
920693704,3,3,"OPDEF"
920693704,3,2,"CV"
920693704,3,1,"CONFOUND"
920693704,4,4,"OPDEF"
920693704,4,3,"CV"
920693704,4,1,"COMPCV"
920693704,4,2,"Interpret"
920693704,4,2,"CONFOUND"
920693704,4,1,"IVTHREAT"
920693704,4,1,"REP"
920727285,1,1,"H0"
920727285,1,1,"H1"
920727285,1,1,"OPDEF"
920727285,2,2,"OPDEF"
920727285,2,1,"CV"
920727285,2,1,"Interpret"
920727285,3,3,"OPDEF"
920727285,3,2,"CV"
920727285,3,1,"CONFOUND"
920727285,4,4,"OPDEF"
920727285,4,3,"CV"
920727285,4,1,"COMPCV"
920727285,4,2,"Interpret"
920727285,4,2,"CONFOUND"
920727285,4,1,"IVTHREAT"
920727285,4,1,"REP"
920728572,1,1,"H0"
920728572,1,1,"H1"
920728572,1,1,"OPDEF"
920728572,2,2,"OPDEF"
920728572,2,1,"CV"
920728572,2,1,"Interpret"
920728572,3,3,"OPDEF"
920728572,3,2,"CV"
920728572,3,1,"CONFOUND"
920728572,4,4,"OPDEF"
920728572,4,3,"CV"
920728572,4,1,"COMPCV"
920728572,4,2,"Interpret"
920728572,4,2,"CONFOUND"
920728572,4,1,"IVTHREAT"
920728572,4,1,"REP"
920734032,1,1,"H0"
920734032,1,1,"H1"
920734032,1,1,"OPDEF"
920734032,2,2,"OPDEF"
920734032,2,1,"CV"
920734032,2,1,"Interpret"
920734032,3,3,"OPDEF"
920734032,3,2,"CV"
920734032,3,1,"CONFOUND"
920734032,4,4,"OPDEF"
920734032,4,3,"CV"
920734032,4,1,"COMPCV"
920734032,4,2,"Interpret"
920734032,4,2,"CONFOUND"
920734032,4,1,"IVTHREAT"
920734032,4,1,"REP"
920751552,1,1,"H0"
920751552,1,1,"H1"
920751552,1,1,"OPDEF"
920751552,2,2,"OPDEF"
920751552,2,1,"CV"
920751552,2,1,"Interpret"
920751552,3,3,"OPDEF"
920751552,3,2,"CV"
920751552,3,1,"CONFOUND"
920751552,4,4,"OPDEF"
920751552,4,3,"CV"
920751552,4,1,"COMPCV"
920751552,4,2,"Interpret"
920751552,4,2,"CONFOUND"
920751552,4,1,"IVTHREAT"
920751552,4,1,"REP"
920758212,1,1,"H0"
920758212,1,1,"H1"
920758212,1,1,"OPDEF"
920758212,2,2,"OPDEF"
920758212,2,1,"CV"
920758212,2,1,"Interpret"
920758212,3,3,"OPDEF"
920758212,3,2,"CV"
920758212,3,1,"CONFOUND"
920758212,4,4,"OPDEF"
920758212,4,3,"CV"
920758212,4,1,"COMPCV"
920758212,4,2,"Interpret"
920758212,4,2,"CONFOUND"
920758212,4,1,"IVTHREAT"
920758212,4,1,"REP"
920758351,1,1,"H0"
920758351,1,1,"H1"
920758351,1,1,"OPDEF"
920758351,2,2,"OPDEF"
920758351,2,1,"CV"
920758351,2,1,"Interpret"
920758351,3,3,"OPDEF"
920758351,3,2,"CV"
920758351,3,1,"CONFOUND"
920758351,4,4,"OPDEF"
920758351,4,3,"CV"
920758351,4,1,"COMPCV"
920758351,4,2,"Interpret"
920758351,4,2,"CONFOUND"
920758351,4,1,"IVTHREAT"
920758351,4,1,"REP"
920758814,1,1,"H0"
920758814,1,1,"H1"
920758814,1,1,"OPDEF"
920758814,2,2,"OPDEF"
920758814,2,1,"CV"
920758814,2,1,"Interpret"
920758814,3,3,"OPDEF"
920758814,3,2,"CV"
920758814,3,1,"CONFOUND"
920758814,4,4,"OPDEF"
920758814,4,3,"CV"
920758814,4,1,"COMPCV"
920758814,4,2,"Interpret"
920758814,4,2,"CONFOUND"
920758814,4,1,"IVTHREAT"
920758814,4,1,"REP"
920766615,1,1,"H0"
920766615,1,1,"H1"
920766615,1,1,"OPDEF"
920766615,2,2,"OPDEF"
920766615,2,1,"CV"
920766615,2,1,"Interpret"
920766615,3,3,"OPDEF"
920766615,3,2,"CV"
920766615,3,1,"CONFOUND"
920766615,4,4,"OPDEF"
920766615,4,3,"CV"
920766615,4,1,"COMPCV"
920766615,4,2,"Interpret"
920766615,4,2,"CONFOUND"
920766615,4,1,"IVTHREAT"
920766615,4,1,"REP"
920771613,1,1,"H0"
920771613,1,1,"H1"
920771613,1,1,"OPDEF"
920771613,2,2,"OPDEF"
920771613,2,1,"CV"
920771613,2,1,"Interpret"
920771613,3,3,"OPDEF"
920771613,3,2,"CV"
920771613,3,1,"CONFOUND"
920771613,4,4,"OPDEF"
920771613,4,3,"CV"
920771613,4,1,"COMPCV"
920771613,4,2,"Interpret"
920771613,4,2,"CONFOUND"
920771613,4,1,"IVTHREAT"
920771613,4,1,"REP"
920773417,1,1,"H0"
920773417,1,1,"H1"
920773417,1,1,"OPDEF"
920773417,2,2,"OPDEF"
920773417,2,1,"CV"
920773417,2,1,"Interpret"
920773417,3,3,"OPDEF"
920773417,3,2,"CV"
920773417,3,1,"CONFOUND"
920773417,4,4,"OPDEF"
920773417,4,3,"CV"
920773417,4,1,"COMPCV"
920773417,4,2,"Interpret"
920773417,4,2,"CONFOUND"
920773417,4,1,"IVTHREAT"
920773417,4,1,"REP"
920775172,1,1,"H0"
920775172,1,1,"H1"
920775172,1,1,"OPDEF"
920775172,2,2,"OPDEF"
920775172,2,1,"CV"
920775172,2,1,"Interpret"
920775172,3,3,"OPDEF"
920775172,3,2,"CV"
920775172,3,1,"CONFOUND"
920775172,4,4,"OPDEF"
920775172,4,3,"CV"
920775172,4,1,"COMPCV"
920775172,4,2,"Interpret"
920775172,4,2,"CONFOUND"
920775172,4,1,"IVTHREAT"
920775172,4,1,"REP"
920777060,1,1,"H0"
920777060,1,1,"H1"
920777060,1,1,"OPDEF"
920777060,2,2,"OPDEF"
920777060,2,1,"CV"
920777060,2,1,"Interpret"
920777060,3,3,"OPDEF"
920777060,3,2,"CV"
920777060,3,1,"CONFOUND"
920777060,4,4,"OPDEF"
920777060,4,3,"CV"
920777060,4,1,"COMPCV"
920777060,4,2,"Interpret"
920777060,4,2,"CONFOUND"
920777060,4,1,"IVTHREAT"
920777060,4,1,"REP"
920780219,1,1,"H0"
920780219,1,1,"H1"
920780219,1,1,"OPDEF"
920780219,2,2,"OPDEF"
920780219,2,1,"CV"
920780219,2,1,"Interpret"
920780219,3,3,"OPDEF"
920780219,3,2,"CV"
920780219,3,1,"CONFOUND"
920780219,4,4,"OPDEF"
920780219,4,3,"CV"
920780219,4,1,"COMPCV"
920780219,4,2,"Interpret"
920780219,4,2,"CONFOUND"
920780219,4,1,"IVTHREAT"
920780219,4,1,"REP"
920786200,1,1,"H0"
920786200,1,1,"H1"
920786200,1,1,"OPDEF"
920786200,2,2,"OPDEF"
920786200,2,1,"CV"
920786200,2,1,"Interpret"
920786200,3,3,"OPDEF"
920786200,3,2,"CV"
920786200,3,1,"CONFOUND"
920786200,4,4,"OPDEF"
920786200,4,3,"CV"
920786200,4,1,"COMPCV"
920786200,4,2,"Interpret"
920786200,4,2,"CONFOUND"
920786200,4,1,"IVTHREAT"
920786200,4,1,"REP"
920798641,1,1,"H0"
920798641,1,1,"H1"
