Student,ID,SIS User ID,anon_id,SIS Login ID,Section,Syllabus FAQ Video (965983),Collaboration vs Cheating (965972),PsycLearn 1 (966004),PsycLearn 2 (966009),VW.RS.i Research Summary Intro (965978),VW: Null and Research Hypotheses (965991),PsycLearn 5 (966012),VW: Variables (965988),VW:RS1 (Video Worksheet - Research Summary 1 - Hangry) (965979),PsycLearn 7 (966014),VW: Correlation coefficients (965975),VW: Reliabilty and Validity (965986),VW.RS.2 (Video Worksheet - Research Summary 2 - Conversations with Strangers) (965995),VW.RS.3 (Video Worksheet - Research Summary 3 - Vocal Fry) (965976),VW: Verbs (965987),PsycLearn 8 (966015),VW: Construct Validity (Method Match and Circular Reasoning) (965971),VW:CT.i Video Worksheet - Critical Thinking - Intro (965977),VW:CT1 (Video Worksheet- Critical Thinking 1 - ADHD) (965967),VW:CT2 (Video worksheet- Critical Thinking 2 - VizualEdge) (965969),VW:CT3 (Video Worksheet- Critical Thinking 3 - DHA) (965968),VW:CT4 (Video Worksheet- Critical Thinking 4 - Verbal Advantage) (965984),PsycLearn 9 (966016),VW: Threats to internal validity (965989),PsycLearn 10 (966005),VW: Hypothesis Review (965973),Tell us! Show us! 1 (966017),PsycLearn 3 (966010),VW: Summarize the findings (965990),PsycLearn 4 (966011),VW: Distinguishing fact from opinion (965992),PsycLearn 6 (966013),VW: Sampling (965982),VW: Interpreting results (965994),PsycLearn 11 (966006),VW: Factorial Design (965970),VW: Which statistic? (965985),VW: Interpret inferential statistics (965974),PsycLearn 12 (966007),VW: Validity Review (965981),PsycLearn 13 (966008),Tell Us! Show Us! 2 (966018),iClicker Grade (966003),Unit 1 Lecture 3 (1008394),Exam 1 (965996),Exam 2 (965997),Exam 3 (965998),Exam 4 (965999),Exam 5 (966000),Final Exam (966002),Exam Corrections  (966001),Mini Personality Inventory (965980),Demographics (965993),Points (1034609),Prep+Participation (up to 250 points) Current Points,Prep+Participation (up to 250 points) Final Points,Prep+Participation (up to 250 points) Current Score,Prep+Participation (up to 250 points) Unposted Current Score,Prep+Participation (up to 250 points) Final Score,Prep+Participation (up to 250 points) Unposted Final Score,Exams Current Points,Exams Final Points,Exams Current Score,Exams Unposted Current Score,Exams Final Score,Exams Unposted Final Score,Extra Credit Current Points,Extra Credit Final Points,Extra Credit Current Score,Extra Credit Unposted Current Score,Extra Credit Final Score,Extra Credit Unposted Final Score,Grade Calculation Current Points,Grade Calculation Final Points,Grade Calculation Current Score,Grade Calculation Unposted Current Score,Grade Calculation Final Score,Grade Calculation Unposted Final Score,Current Points,Final Points,Current Score,Unposted Current Score,Final Score,Unposted Final Score
redacted,redacted,redacted,863924,redacted,PSC 041 001 WQ 2023,6.33,4,20,20,4,4,20,2,4.75,19.17,2,1.5,4.75,4.38,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,19.23,1,20,0,12,4,134.25,133.75,141,135.25,143.5,0,5,5,5,951.75,352.11,352.11,87.15,87.15,85.05,85.05,687.75,687.75,91.7,91.7,91.7,91.7,15,15,100,100,100,100,0,0,,,,,1054.86,1054.86,90.24,90.24,89.47,89.47
redacted,redacted,redacted,951938,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.57,3.96,2,12.17,3,4,4,4,3.75,4,,2,20,1,,,2,,2,2.11,2,1.5,20,1,1,1,,1,,0,48,3.8,130,130,136.25,131,133.75,0,0,5,5,921,262.6,262.6,86.38,86.38,63.43,63.43,661,661,88.13,88.13,88.13,88.13,10,10,66.67,66.67,66.67,66.67,0,0,,,,,933.6,933.6,87.33,87.33,79.19,79.19
redacted,redacted,redacted,266782,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.5,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,15.56,2,,2,2,,1,0,0,,0,,0,48,3.8,126.5,133,122,133.5,138.5,144,5,5,5,918.5,302.11,302.11,93.24,93.24,72.97,72.97,675.5,675.5,90.07,90.07,90.07,90.07,15,15,100,100,100,100,0,0,,,,,992.61,992.61,91.15,91.15,84.19,84.19
redacted,redacted,redacted,927645,redacted,PSC 041 001 WQ 2023,6.5,4,20,18.82,3.83,4,20,1.5,4.75,20,2,1.5,4.75,4.25,2,20,2.5,4,4,4,0,0,19.05,0.5,20,1,,20,0,20,0,20,0,0,,0,0,0,,0,,0,8,4,102.5,96.5,131.5,103.5,119.5,81,0,5,5,813.5,264.95,264.95,77.02,77.02,64,64,553.5,553.5,73.8,73.8,73.8,73.8,10,10,66.67,66.67,66.67,66.67,0,0,,,,,828.45,828.45,74.7,74.7,70.27,70.27
redacted,redacted,redacted,126548,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.75,0,2,20,3,4,4,4,4,0,20,2,20,1,,20,0,20,0,20,0,0,20,0,0,0,20,0,20,0,40,4,114,128.25,125,105.25,130.5,87,0,5,5,863,360.7,360.7,89.28,89.28,87.13,87.13,603,603,80.4,80.4,80.4,80.4,10,10,66.67,66.67,66.67,66.67,0,0,,,,,973.7,973.7,83.29,83.29,82.59,82.59
redacted,redacted,redacted,806039,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,0,20,2,1.5,20,0,1,1,20,0,,0,44,4,116.5,119.75,132.5,126,137,108,5,5,5,896.75,361.5,361.5,94.14,94.14,87.32,87.32,631.75,631.75,84.23,84.23,84.23,84.23,15,15,100,100,100,100,0,0,,,,,1008.25,1008.25,87.75,87.75,85.52,85.52
redacted,redacted,redacted,841731,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,16.8,2,4.75,20,2,1.5,4.51,3.63,2,20,2.5,3,4,4,4,4,20,2,20,1,,20,2,10.37,2,6.32,2,2,,1,0,0,,0,,0,8,4,118,119.25,142,102.5,125.25,123,0,5,5,867,257.87,257.87,74.96,74.96,62.29,62.29,627.5,627.5,83.67,83.67,83.67,83.67,10,10,66.67,66.67,66.67,66.67,0,0,,,,,895.37,895.37,80.74,80.74,75.94,75.94
redacted,redacted,redacted,704993,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,8.8,2,4.75,20,2,1.5,4.62,0,2,20,3,0,0,0,0,0,20,0,20,0,,20,0,13.33,0,2.11,0,0,20,0,0,0,,0,,0,40,4,121,129.25,128.75,141.5,145.5,0,0,5,0,921,266.61,266.61,73.24,73.24,64.4,64.4,666,666,88.8,88.8,88.8,88.8,5,5,33.33,33.33,33.33,33.33,0,0,,,,,937.61,937.61,83.05,83.05,79.53,79.53
redacted,redacted,redacted,720293,redacted,PSC 041 002 WQ 2023,6.5,4,,,4,4,20,0,4.5,20,2,1.5,0,4.5,2,20,3,0,0,4,0,0,,0,,0,,,0,,0,,0,0,20,1,1,0.5,20,1,20,8,,0,70.5,86.75,0,75,108,111,0,5,0,516.75,171.5,171.5,80.9,80.9,41.43,41.43,451.25,451.25,60.17,60.17,60.17,60.17,5,5,33.33,33.33,33.33,33.33,0,0,,,,,627.75,627.75,64.25,64.25,53.24,53.24
redacted,redacted,redacted,223333,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.5,4.5,2,20,3,4,4,4,4,4,20,2,20,1,10,17.14,2,20,2,20,2,2,19.43,1,1,0.83,20,0,20,0,24,4,117.5,106.5,106,101,111.5,0,0,5,5,802.5,371.15,371.15,89.65,89.65,89.65,89.65,542.5,542.5,72.33,72.33,72.33,72.33,10,10,66.67,66.67,66.67,66.67,0,0,,,,,923.65,923.65,78.34,78.34,78.34,78.34
redacted,redacted,redacted,514088,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,0,4.25,2,20,2.67,0,0,0,0,0,20,0,14.29,0,,20,0,20,0,20,0,0,,0.67,1,0.83,5.38,1,,0,12,3.6,103.5,120.5,115.25,110.5,115,0,0,5,5,824.75,256.44,256.44,70.45,70.45,61.94,61.94,564.75,564.75,75.3,75.3,75.3,75.3,10,10,66.67,66.67,66.67,66.67,0,0,,,,,831.19,831.19,73.62,73.62,70.5,70.5
redacted,redacted,redacted,485565,redacted,PSC 041 001 WQ 2023,6.5,3.5,20,20,4,4,20,2,4.5,20,2,1.5,4.75,4.29,2,20,3,4,4,4,4,4,20,2,20,1,10,20,2,20,2,20,2,2,20,1,0,0,3.85,0,8.33,0,28,4,130,123.25,127.5,131.75,142,117,5,5,5,918.5,348.22,348.22,84.11,84.11,84.11,84.11,654.5,654.5,87.27,87.27,87.27,87.27,15,15,100,100,100,100,0,0,,,,,1017.72,1017.72,86.32,86.32,86.32,86.32
redacted,redacted,redacted,221844,redacted,PSC 041 002 WQ 2023,6.33,4,20,18.82,4,4,17.6,1.5,4.5,20,1.5,1,4.7,0,1.5,20,2.5,4,4,4,4,3.38,20,2,20,0.83,,20,2,5.19,0,,1.5,0,20,1,0,0.92,1.54,0,,0,24,4,129,113,120.5,128.5,110.25,132,0,5,5,861.25,274.31,274.31,75.36,75.36,66.26,66.26,623,623,83.07,83.07,83.07,83.07,10,10,66.67,66.67,66.67,66.67,0,0,,,,,907.31,907.31,80.36,80.36,76.96,76.96
redacted,redacted,redacted,451623,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.5,20,2,1.5,4.38,4.17,2,20,3,3.5,3,3,3.25,3,20,1.5,20,1,,20,1.33,20,1.5,20,1.5,1.75,12.57,0.33,0.5,0.83,,1,,0,32,4,120,143.75,142.5,123.5,143.5,0,5,5,5,938.25,317.61,317.61,87.26,87.26,76.72,76.72,673.25,673.25,89.77,89.77,89.77,89.77,15,15,100,100,100,100,0,0,,,,,1005.86,1005.86,89.09,89.09,85.31,85.31
redacted,redacted,redacted,229553,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,6.67,1,,20,2,20,2,20,2,2,20,1,1,1,1.54,0,,0,8,4,125.25,134.25,126,107,112.25,0,0,5,5,864.75,297.21,297.21,77.4,77.4,71.79,71.79,604.75,604.75,80.63,80.63,80.63,80.63,10,10,66.67,66.67,66.67,66.67,0,0,,,,,911.96,911.96,79.37,79.37,77.35,77.35
redacted,redacted,redacted,930504,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,9,20,0,20,2,20,2,0,20,1,0,0,20,0,20,0,52,4,110,128.5,136,124.5,123.5,0,4.8,5,5,887.3,396,396,95.65,95.65,95.65,95.65,622.5,622.5,83,83,83,83,14.8,14.8,98.67,98.67,98.67,98.67,0,0,,,,,1033.3,1033.3,87.64,87.64,87.64,87.64
redacted,redacted,redacted,167773,redacted,PSC 041 001 WQ 2023,6.5,4,20,18.82,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,3.5,4,4,20,2,20,1,,,0,,0,,0,0,20,0,0,0,20,0,,0,4,4,134,141.75,141,148,140.5,0,3,5,5,968.25,252.32,252.32,77.88,77.88,60.95,60.95,705.25,705.25,94.03,94.03,94.03,94.03,13,13,86.67,86.67,86.67,86.67,0,0,,,,,970.57,970.57,89.13,89.13,82.32,82.32
redacted,redacted,redacted,488889,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,0,5.93,0,,0,0,,0,0,0,,0,,0,16,4,114,102.5,117,82.5,76.75,0,0,5,5,752.75,251.93,251.93,77.75,77.75,60.85,60.85,492.75,492.75,65.7,65.7,65.7,65.7,10,10,66.67,66.67,66.67,66.67,0,0,,,,,754.68,754.68,69.3,69.3,64.01,64.01
redacted,redacted,redacted,273032,redacted,PSC 041 001 WQ 2023,6.5,3.5,19.09,20,4,4,19.2,1.75,4.25,20,2,1.5,4.19,3.79,2,20,2.17,3.5,4,0,0,0,19.05,0,,0.67,,,0,,0,,0,0,,0.67,1,1,20,1,20,0,36,3.8,112,106.5,107.5,118,87.25,0,0,5,5,789.87,248.62,248.62,81.78,81.78,60.05,60.05,531.25,531.25,70.83,70.83,70.83,70.83,10,10,66.67,66.67,66.67,66.67,0,0,,,,,789.87,789.87,73.89,73.89,67,67
redacted,redacted,redacted,739544,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,3.58,4,20,1.75,4.25,20,2,1.5,4.42,4.25,2,20,2.75,4,4,4,0,0,20,2,20,1,,20,0,20,0,20,0,0,20,0,0,0,20,0,20,0,24,3.95,140,138,146.75,149,147,0,0,5,5,980.75,343.95,343.95,85.14,85.14,83.08,83.08,720.75,720.75,96.1,96.1,96.1,96.1,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1074.7,1074.7,91.93,91.93,91.15,91.15
redacted,redacted,redacted,507880,redacted,PSC 041 001 WQ 2023,6.17,4,20,18.82,4,4,19.2,2,4.5,20,2,1.5,4.69,4.08,2,20,3,3.5,4,4,4,4,19.05,1.5,20,0.83,,18.57,2,2.22,2,,1.5,1.5,5.14,0.33,0,0,,0,,0,32,3.6,133,140.5,126.25,128,139.5,0,0,5,5,927.25,269.71,269.71,78.4,78.4,65.15,65.15,667.25,667.25,88.97,88.97,88.97,88.97,10,10,66.67,66.67,66.67,66.67,0,0,,,,,946.96,946.96,85.39,85.39,80.32,80.32
redacted,redacted,redacted,378876,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,3.88,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,12.86,0,,0,8.42,0,0,20,0,0,0,,0,,0,44,4,139,123,124,110,128,114,4.9,5,5,888.9,295.15,295.15,85.8,85.8,71.29,71.29,628,628,83.73,83.73,83.73,83.73,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,938.05,938.05,84.59,84.59,79.56,79.56
redacted,redacted,redacted,370378,redacted,PSC 041 001 WQ 2023,6.5,3.5,20,18.82,4,4,20,2,4.5,20,2,1.5,4.75,4.5,2,20,3,4,4,0,4,0,20,1.5,20,1,,20,0,20,0,20,0,0,,0,0,0,,0,,0,32,3.8,102,95.75,131.75,134.5,111.75,0,5,5,5,840.75,291.37,291.37,84.7,84.7,70.38,70.38,575.75,575.75,76.77,76.77,76.77,76.77,15,15,100,100,100,100,0,0,,,,,882.12,882.12,79.54,79.54,74.82,74.82
redacted,redacted,redacted,689023,redacted,PSC 041 001 WQ 2023,6.17,4,20,20,4,4,20,2,4.75,20,2,1.5,4.7,4.5,2,20,3,4,1,4,4,3.5,20,2,20,1,,20,2,20,2,20,2,2,20,1,0,0,20,1,20,0,48,4,131,128.5,137,146.25,134.5,0,5,5,5,941.25,384.12,384.12,95.08,95.08,92.78,92.78,677.25,677.25,90.3,90.3,90.3,90.3,15,15,100,100,100,100,0,0,,,,,1076.37,1076.37,92.08,92.08,91.29,91.29
redacted,redacted,redacted,822014,redacted,PSC 041 001 WQ 2023,6.5,4,20,18.82,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,2.67,3.5,4,4,4,4,20,2,20,1,,20,2,20,2,20,0,2,,1,0,0,,0.5,20,0,48,4,121,128.5,142.75,116,127,126,5,5,5,899.25,343.49,343.49,94.37,94.37,82.97,82.97,645.25,645.25,86.03,86.03,86.03,86.03,15,15,100,100,100,100,0,0,,,,,1003.74,1003.74,88.91,88.91,85.13,85.13
redacted,redacted,redacted,202048,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.5,20,2,1.5,4.65,4.38,2,20,3,4,4,4,4,0,19.05,2,20,1,,,0,,2,20,2,0,9.71,1,0,0,,0,,0,16,4,142.5,134.25,134.75,132.5,131,0,0,5,5,935,255.29,255.29,78.79,78.79,61.66,61.66,675,675,90,90,90,90,10,10,66.67,66.67,66.67,66.67,0,0,,,,,940.29,940.29,86.34,86.34,79.75,79.75
redacted,redacted,redacted,231177,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,1.75,4.75,20,2,1.5,4.75,4.5,2,20,2.83,4,4,4,4,4,20,2,19.05,1,,4.29,0,,0,20,0,0,9.71,0,0.5,0.17,20,0,20,0,4,4,126.5,136,137.75,112,124.5,120,0,5,5,895.75,287.3,287.3,74.82,74.82,69.4,69.4,644.75,644.75,85.97,85.97,85.97,85.97,10,10,66.67,66.67,66.67,66.67,0,0,,,,,942.05,942.05,81.99,81.99,79.9,79.9
redacted,redacted,redacted,776985,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.08,2,20,3,4,3,4,4,4,20,2,20,1,,20,2,19.26,2,20,2,2,20,1,1,1,20,1,20,0,40,4,105.5,115.75,123.5,132,122.5,117,0,5,5,859.25,379.84,379.84,94.02,94.02,91.75,91.75,610.75,610.75,81.43,81.43,81.43,81.43,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1000.59,1000.59,85.59,85.59,84.87,84.87
redacted,redacted,redacted,437305,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,0.58,20,0,20,0,44,3.36,130.75,136.75,141.5,142.75,146.5,0,0,5,5,957.25,383.94,383.94,95.04,95.04,92.74,92.74,698.25,698.25,93.1,93.1,93.1,93.1,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1092.19,1092.19,93.43,93.43,92.64,92.64
redacted,redacted,redacted,331418,redacted,PSC 041 001 WQ 2023,6.17,4,20,20,4,4,20,2,4.25,20,2,1.5,4.75,4.33,2,20,3,4,4,2,4,4,20,2,20,1,10,20,0,2.22,0,20,0,0,12,0,0,0,,0,,0,12,4,136.75,135.5,130.75,146.5,134,0,0,5,5,943.5,283.22,283.22,75.73,75.73,68.41,68.41,683.5,683.5,91.13,91.13,91.13,91.13,10,10,66.67,66.67,66.67,66.67,0,0,,,,,976.72,976.72,85.75,85.75,82.84,82.84
redacted,redacted,redacted,700506,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,0,4.5,2,20,3,0,0,0,0,0,20,2,20,1,,20,0,20,0,20,0,0,20,0,0,0,20,0,20,0,8,4,146.5,143.25,137,141,145,0,4,5,5,976.75,313.25,313.25,77.54,77.54,75.66,75.66,712.75,712.75,95.03,95.03,95.03,95.03,14,14,93.33,93.33,93.33,93.33,0,0,,,,,1040,1040,88.96,88.96,88.21,88.21
redacted,redacted,redacted,887391,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,,1,1,1,,1,,0,52,4,134,109,132.25,127,126.75,123,4.9,5,5,893.9,334,334,97.09,97.09,80.68,80.68,643,643,85.73,85.73,85.73,85.73,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,991.9,991.9,89.44,89.44,84.13,84.13
redacted,redacted,redacted,570810,redacted,PSC 041 001 WQ 2023,6.5,4,19.09,20,4,4,20,2,4,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,19.05,2,20,1,,20,2,19.26,2,20,2,2,,0.67,0,0,,0,,0,32,4,103.5,123.75,124.25,118.5,105,111,4.9,5,5,839.9,307.31,307.31,89.34,89.34,74.23,74.23,582.5,582.5,77.67,77.67,77.67,77.67,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,904.71,904.71,81.58,81.58,76.74,76.74
redacted,redacted,redacted,398075,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,,1,1,0.92,,1,20,0,40,4,99,86.5,108.5,121.25,83.5,93,0,5,5,758.75,341.92,341.92,93.93,93.93,82.59,82.59,508.25,508.25,67.77,67.77,67.77,67.77,10,10,66.67,66.67,66.67,66.67,0,0,,,,,860.17,860.17,76.19,76.19,72.96,72.96
redacted,redacted,redacted,480961,redacted,PSC 041 002 WQ 2023,6.5,4,19.09,18.82,3.83,4,3.2,1.75,4.25,20,1.5,1.5,4.1,3.67,2,20,2.83,4,4,4,2.75,0,19.05,1.5,14.29,1,,20,2,20,2,7.37,2,1.75,19.43,1,0,0.5,19.23,0,,0,,0,106,91.5,99.25,97.5,104,105,0,5,5,758.25,266.91,266.91,80.39,80.39,64.47,64.47,511.75,511.75,68.23,68.23,68.23,68.23,10,10,66.67,66.67,66.67,66.67,0,0,,,,,788.66,788.66,71.89,71.89,66.89,66.89
redacted,redacted,redacted,357173,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,3.88,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,20,4,133.25,143.25,138.25,129,126.5,0,0,5,5,929.25,361.88,361.88,89.57,89.57,87.41,87.41,670.25,670.25,89.37,89.37,89.37,89.37,10,10,66.67,66.67,66.67,66.67,0,0,,,,,1042.13,1042.13,89.15,89.15,88.39,88.39
redacted,redacted,redacted,849990,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.5,4.5,2,20,3,3,4,4,4,4,20,2,20,1,,20,1,20,2,20,1,0.75,1.14,0.33,1,0.17,,0.63,,0,12,4,93,99.75,130.25,105,106,0,0,5,5,794,287.97,287.97,79.11,79.11,69.56,69.56,534,534,71.2,71.2,71.2,71.2,10,10,66.67,66.67,66.67,66.67,0,0,,,,,831.97,831.97,73.69,73.69,70.57,70.57
redacted,redacted,redacted,431825,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,10.48,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,12,4,133.5,118.5,124.5,113.5,126,123,4.9,5,5,880.9,343.68,343.68,85.07,85.07,83.01,83.01,625.5,625.5,83.4,83.4,83.4,83.4,14.9,14.9,99.33,99.33,99.33,99.33,0,0,,,,,984.08,984.08,84.18,84.18,83.47,83.47
redacted,redacted,redacted,190892,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,1.5,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,0,0,20,0,20,1,,20,2,20,0,5.26,2,1.25,20,0.67,1,0.67,20,0.5,20,0,28,4,91,89.25,114.5,96,97.5,84,5,5,5,753.25,340.85,340.85,84.37,84.37,82.33,82.33,488.25,488.25,65.1,65.1,65.1,65.1,15,15,100,100,100,100,0,0,,,,,844.1,844.1,72.21,72.21,71.59,71.59
redacted,redacted,redacted,880562,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,19.2,2,4.75,20,2,1.5,4.7,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,24,4,129.25,136.5,136.5,138,140.5,0,5,5,5,944.75,365.15,365.15,90.38,90.38,88.2,88.2,680.75,680.75,90.77,90.77,90.77,90.77,15,15,100,100,100,100,0,0,,,,,1060.9,1060.9,90.75,90.75,89.98,89.98
redacted,redacted,redacted,259122,redacted,PSC 041 002 WQ 2023,6.5,4,19.09,20,4,4,19.2,1.75,4.75,19.17,2,1.5,4.75,4.5,2,20,3,4,4,4,4,3.88,20,2,,1,,,0,,0,20,0,0,,0,0,0,,0,20,0,28,4,119.75,97.25,134.5,117.5,115,0,0,5,5,843,255.08,255.08,83.91,83.91,61.61,61.61,584,584,77.87,77.87,77.87,77.87,10,10,66.67,66.67,66.67,66.67,0,0,,,,,849.08,849.08,79.43,79.43,72.02,72.02
redacted,redacted,redacted,646067,redacted,PSC 041 001 WQ 2023,6.5,4,18.18,20,4,4,20,2,4.75,20,2,1.5,3.93,3.13,2,20,2.58,4,4,3,3.75,3.38,20,1.5,20,1,,20,2,14.07,2,14.74,2,2,6.86,1,0.5,1,0.77,0.75,,0,32,4,138.5,141.5,122,132.5,128.5,0,4.5,5,5,927.5,302.88,302.88,78.88,78.88,73.16,73.16,663,663,88.4,88.4,88.4,88.4,14.5,14.5,96.67,96.67,96.67,96.67,0,0,,,,,980.38,980.38,85.32,85.32,83.15,83.15
redacted,redacted,redacted,270982,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,18.4,2,4.75,20,2,1.5,4.75,4.25,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,1,20,1,20,0,52,3.27,90.5,98.25,116.5,84,114,117,4.8,5,5,767.05,391.42,391.42,96.89,96.89,94.55,94.55,536.25,536.25,71.5,71.5,71.5,71.5,14.8,14.8,98.67,98.67,98.67,98.67,0,0,,,,,942.47,942.47,80.62,80.62,79.94,79.94
redacted,redacted,redacted,611968,redacted,PSC 041 001 WQ 2023,6.5,4,20,20,4,4,20,2,4.75,20,2,1.5,4.75,4.5,2,20,2.83,4,4,4,3.5,3.88,20,2,20,1,9,19.29,2,20,2,20,2,2,20,0.67,1,1,20,1,20,0,44,4,80,115.5,126,99.5,118.5,99,0,5,5,799.5,393.16,393.16,94.97,94.97,94.97,94.97,558.5,558.5,74.47,74.47,74.47,74.47,10,10,66.67,66.67,66.67,66.67,0,0,,,,,961.66,961.66,81.57,81.57,81.57,81.57
redacted,redacted,redacted,978499,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,0,4,20,2,4.75,20,2,1.5,4.7,4.25,2,20,3,4,4,4,4,4,20,2,20,1,,13.57,0,,2,,2,0,18.86,1,1,0.92,,0.5,,0,28,4,101.5,115,118,106.5,119.5,96,0,5,5,819.5,273.55,273.55,84.43,84.43,66.07,66.07,560.5,560.5,74.73,74.73,74.73,74.73,10,10,66.67,66.67,66.67,66.67,0,0,,,,,844.05,844.05,77.51,77.51,71.59,71.59
redacted,redacted,redacted,306957,redacted,PSC 041 001 WQ 2023,6.5,4,2.73,20,4,4,,2,4.75,20,2,1.5,4.75,4.5,2,20,3,4,4,4,4,4,20,2,20,1,,20,2,20,2,20,2,2,20,1,1,0.92,6.15,1,1.67,0,52,4,126.5,123.25,136.25,127.5,133,0,0,5,0,901.5,324.46,324.46,84.5,84.5,78.37,78.37,646.5,646.5,86.2,86.2,86.2,86.2,5,5,33.33,33.33,33.33,33.33,0,0,,,,,975.96,975.96,84.94,84.94,82.78,82.78
redacted,redacted,redacted,623912,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,0,4,18.4,2,3,20,2,1.5,0,0,2,20,3,3,3,4,3.25,0,18.1,2,19.05,1,,20,0,20,0,20,0,0,14.86,0,0,0.92,,0,,0,8,3.2,125,124.5,129.75,134.25,124.25,0,5,5,5,902.75,266.77,266.77,73.29,73.29,64.44,64.44,637.75,637.75,85.03,85.03,85.03,85.03,15,15,100,100,100,100,0,0,,,,,919.52,919.52,81.45,81.45,77.99,77.99
redacted,redacted,redacted,700441,redacted,PSC 041 002 WQ 2023,6.5,4,20,20,4,4,20,1.5,4.25,20,2,1,4.64,4.33,2,19.13,2.83,4,4,4,4,3.5,20,2,20,1,,20,1.67,20,2,20,1.5,1.75,20,1,1,1,20,1,20,0,24,3.8,64,91.75,98.25,64,88,93,3.8,5,5,669.8,361.4,361.4,89.46,89.46,87.29,87.29,435,435,58,58,58,58,13.8,13.8,92,92,92,92,0,0,,,,,810.2,810.2,69.31,69.31,68.72,68.72
